product_id,brand,name,category,price
51286,Adidas,dinner language,Sandals,142.26
51287,Vans,election wall,Loafers,110.59
51288,Puma,spend raise,Sandals,90.92
51289,Reebok,which fund,Sandals,116.24
51290,Reebok,prove coach,Sneakers,106.2
51291,Reebok,your central,Sneakers,69.79
51292,Vans,industry it,Boots,135.67
51293,Adidas,fight whole,Sandals,126.87
51294,Reebok,kitchen heart,Loafers,121.47
51295,Vans,identify run,Loafers,69.0
51296,Puma,country school,Loafers,118.62
51297,Reebok,series partner,Boots,50.87
51298,Puma,let chance,Boots,73.46
51299,Puma,health win,Loafers,89.88
51300,Reebok,church anything,Sandals,66.68
51301,Vans,white drive,Sandals,64.84
51302,Puma,you effort,Sneakers,66.34
51303,Vans,give return,Sandals,72.13
51304,Vans,face top,Boots,81.46
51305,Nike,hair leader,Sandals,131.83
51306,Vans,current generation,Loafers,122.2
51307,Puma,never help,Sneakers,58.53
51308,Reebok,moment huge,Sneakers,72.61
51309,Vans,affect future,Loafers,58.34
51310,Puma,certain too,Loafers,68.71
51311,Adidas,sister may,Boots,90.67
51312,Vans,although road,Boots,117.71
51313,Vans,others positive,Sneakers,103.38
51314,Puma,simple pressure,Sneakers,104.26
51315,Reebok,since doctor,Loafers,107.46
51316,Vans,movie player,Sandals,105.31
51317,Adidas,though section,Sneakers,53.24
51318,Adidas,may treatment,Sneakers,63.32
51319,Vans,ask detail,Sneakers,144.27
51320,Puma,building collection,Loafers,103.96
51321,Adidas,box card,Boots,97.43
51322,Reebok,moment across,Sneakers,101.73
51323,Puma,available majority,Sandals,123.84
51324,Vans,few finish,Sneakers,123.15
51325,Puma,can soldier,Loafers,143.3
51326,Puma,or move,Sneakers,118.87
51327,Adidas,art gun,Boots,79.11
51328,Adidas,appear enough,Boots,56.65
51329,Puma,yeah agree,Boots,75.11
51330,Vans,important defense,Sandals,98.67
51331,Reebok,measure off,Sneakers,147.04
51332,Vans,there loss,Boots,124.21
51333,Puma,expert let,Loafers,65.39
51334,Puma,music color,Loafers,128.08
51335,Reebok,herself fight,Loafers,91.9
51336,Nike,rich loss,Boots,79.65
51337,Nike,eye realize,Sandals,78.04
51338,Nike,consider meet,Boots,112.98
51339,Adidas,number thus,Sneakers,119.53
51340,Vans,then assume,Boots,61.65
51341,Puma,threat development,Sandals,126.68
51342,Nike,bit decide,Loafers,99.16
51343,Puma,that cover,Sandals,125.05
51344,Vans,identify challenge,Boots,53.98
51345,Nike,theory action,Boots,56.12
51346,Vans,letter picture,Sandals,139.01
51347,Adidas,about party,Boots,132.37
51348,Nike,drug also,Sandals,145.18
51349,Nike,picture evening,Loafers,142.49
51350,Adidas,foreign common,Sneakers,55.88
51351,Reebok,natural finish,Sneakers,63.25
51352,Puma,you vote,Loafers,89.95
51353,Puma,woman usually,Sneakers,106.74
51354,Nike,school them,Loafers,132.74
51355,Puma,trip building,Sandals,74.37
51356,Nike,trade property,Loafers,87.47
51357,Reebok,top bag,Sneakers,102.55
51358,Nike,another party,Sandals,103.78
51359,Nike,official start,Sandals,121.18
51360,Adidas,moment ahead,Boots,65.19
51361,Vans,economic adult,Loafers,134.88
51362,Vans,professional wonder,Sandals,130.37
51363,Puma,case message,Sneakers,70.27
51364,Puma,accept hold,Loafers,119.7
51365,Reebok,he let,Boots,60.67
51366,Adidas,street let,Sneakers,128.5
51367,Puma,cell chair,Sandals,56.25
51368,Reebok,new everybody,Sneakers,142.14
51369,Adidas,hotel ready,Boots,110.45
51370,Nike,need movement,Loafers,137.12
51371,Vans,left back,Loafers,106.25
51372,Adidas,rock fund,Loafers,140.65
51373,Vans,sort appear,Boots,130.85
51374,Reebok,contain dark,Sandals,96.55
51375,Reebok,drug service,Loafers,50.28
51376,Vans,yes any,Sneakers,125.56
51377,Vans,international which,Loafers,78.56
51378,Puma,analysis hit,Sneakers,89.62
51379,Reebok,two during,Loafers,112.63
51380,Reebok,answer pass,Sandals,135.7
51381,Adidas,process product,Sandals,74.3
51382,Reebok,significant participant,Sandals,148.58
51383,Vans,three type,Loafers,78.95
51384,Nike,near spend,Loafers,133.17
51385,Puma,civil speech,Boots,111.24
51386,Nike,make whole,Boots,93.95
51387,Reebok,movement voice,Loafers,92.32
51388,Vans,top risk,Sandals,55.5
51389,Puma,though we,Boots,59.55
51390,Adidas,future player,Sandals,100.49
51391,Reebok,energy PM,Boots,57.09
51392,Vans,candidate develop,Loafers,107.57
51393,Adidas,manager government,Sandals,131.55
51394,Puma,drug plan,Loafers,84.25
51395,Reebok,enter bag,Sandals,75.84
51396,Reebok,friend with,Sneakers,94.08
51397,Nike,half produce,Sandals,91.52
51398,Puma,account what,Sandals,77.26
51399,Adidas,leave shoulder,Sandals,115.9
51400,Nike,indeed radio,Boots,56.72
51401,Nike,weight read,Loafers,82.03
51402,Puma,work evening,Sandals,117.91
51403,Reebok,reveal top,Sneakers,54.89
51404,Reebok,although fish,Sneakers,69.16
51405,Adidas,option local,Boots,145.17
51406,Vans,so ball,Sneakers,115.85
51407,Adidas,later red,Boots,89.63
51408,Vans,nice really,Boots,134.69
51409,Nike,condition bring,Sandals,80.73
51410,Vans,responsibility traditional,Boots,70.05
51411,Reebok,dream economy,Boots,84.56
51412,Puma,carry series,Sandals,71.35
51413,Vans,treat read,Sneakers,148.63
51414,Reebok,by class,Loafers,92.44
51415,Puma,center which,Boots,87.8
51416,Vans,no of,Boots,124.35
51417,Puma,sure Congress,Boots,63.97
51418,Vans,next with,Sandals,116.0
51419,Nike,each place,Sneakers,148.54
51420,Adidas,less east,Sandals,107.0
51421,Puma,well mission,Sneakers,116.82
51422,Adidas,fall range,Sneakers,126.35
51423,Vans,friend sister,Sandals,129.63
51424,Puma,visit wonder,Sandals,50.31
51425,Puma,beat hotel,Sandals,50.92
51426,Reebok,subject for,Sneakers,126.1
51427,Puma,subject fish,Boots,107.07
51428,Puma,item list,Loafers,111.28
51429,Reebok,fish the,Sneakers,105.66
51430,Reebok,provide anyone,Loafers,119.79
51431,Reebok,miss production,Loafers,53.4
51432,Adidas,science occur,Sneakers,54.81
51433,Vans,perhaps factor,Loafers,97.38
51434,Vans,fall factor,Sandals,58.47
51435,Nike,fly chair,Sneakers,59.0
51436,Adidas,stuff evening,Sneakers,67.51
51437,Vans,science walk,Boots,129.59
51438,Adidas,worker with,Sandals,120.04
51439,Nike,if develop,Boots,105.53
51440,Reebok,technology crime,Sneakers,66.86
51441,Reebok,important system,Loafers,56.87
51442,Reebok,husband bill,Loafers,99.38
51443,Puma,group before,Loafers,91.52
51444,Puma,side threat,Sandals,69.39
51445,Nike,big choice,Loafers,84.06
51446,Puma,data term,Loafers,70.99
51447,Adidas,community doctor,Sneakers,71.03
51448,Puma,follow represent,Sandals,64.77
51449,Adidas,help shake,Sandals,80.1
51450,Reebok,any likely,Loafers,88.7
51451,Puma,as seat,Sneakers,110.96
51452,Adidas,also else,Boots,136.88
51453,Vans,black poor,Boots,129.69
51454,Vans,such their,Sandals,54.35
51455,Adidas,management pick,Sandals,69.58
51456,Puma,person ahead,Loafers,105.65
51457,Nike,serve first,Loafers,76.38
51458,Nike,near blue,Loafers,81.99
51459,Puma,than offer,Sandals,87.02
51460,Vans,other member,Loafers,86.87
51461,Adidas,budget safe,Sneakers,99.13
51462,Adidas,law rich,Boots,85.08
51463,Reebok,minute cost,Sandals,102.29
51464,Puma,new home,Loafers,75.95
51465,Vans,surface rule,Boots,123.82
51466,Adidas,sell service,Loafers,136.5
51467,Vans,we officer,Loafers,141.1
51468,Vans,sometimes reality,Sneakers,73.53
51469,Puma,six ask,Sneakers,102.6
51470,Adidas,network reach,Boots,101.57
51471,Nike,president finish,Sandals,137.67
51472,Puma,thus other,Sandals,110.99
51473,Puma,official bill,Boots,101.53
51474,Adidas,health face,Boots,101.09
51475,Nike,ago good,Loafers,68.32
51476,Adidas,above century,Loafers,140.9
51477,Adidas,I event,Loafers,82.44
51478,Vans,realize fly,Boots,86.57
51479,Nike,catch should,Boots,93.33
51480,Nike,change fly,Sneakers,58.29
51481,Puma,close drop,Boots,60.96
51482,Adidas,trip fact,Sneakers,101.74
51483,Nike,defense media,Sandals,106.99
51484,Vans,fill common,Loafers,129.02
51485,Nike,reach more,Sandals,79.2
51486,Reebok,good energy,Sandals,81.5
51487,Puma,interview hundred,Boots,62.67
51488,Reebok,few pretty,Loafers,118.31
51489,Adidas,black list,Boots,107.22
51490,Nike,car able,Boots,118.43
51491,Nike,issue recent,Boots,145.37
51492,Vans,go office,Sneakers,94.58
51493,Vans,us seven,Loafers,81.2
51494,Nike,call around,Loafers,97.0
51495,Vans,two question,Sandals,144.5
51496,Adidas,ground reflect,Sneakers,121.1
51497,Vans,former stuff,Sandals,97.25
51498,Adidas,door capital,Sneakers,88.16
51499,Vans,will base,Loafers,89.53
51500,Nike,second pick,Boots,106.39
51501,Vans,institution follow,Loafers,107.94
51502,Vans,you animal,Sneakers,118.3
51503,Reebok,item pass,Sneakers,81.27
51504,Reebok,people nice,Boots,107.13
51505,Vans,able rock,Loafers,74.39
51506,Nike,loss debate,Sandals,79.85
51507,Adidas,there determine,Boots,58.52
51508,Adidas,growth scientist,Loafers,143.82
51509,Nike,will model,Boots,95.59
51510,Vans,would clear,Loafers,112.37
51511,Reebok,put pressure,Sandals,60.0
51512,Adidas,candidate can,Sandals,146.49
51513,Adidas,address threat,Boots,129.5
51514,Nike,above particular,Sneakers,97.99
51515,Puma,person center,Sandals,64.63
51516,Puma,support community,Boots,67.89
51517,Reebok,simply establish,Loafers,74.31
51518,Puma,green media,Sandals,83.66
51519,Puma,hour activity,Loafers,75.79
51520,Adidas,record popular,Sneakers,90.06
51521,Nike,lay product,Sneakers,61.14
51522,Puma,little talk,Loafers,127.28
51523,Adidas,summer bit,Sandals,55.29
51524,Vans,process until,Loafers,133.79
51525,Nike,generation coach,Sneakers,59.91
51526,Puma,last land,Sandals,133.44
51527,Vans,place rock,Sandals,71.31
51528,Vans,stop after,Boots,72.45
51529,Vans,give second,Boots,78.03
51530,Puma,consider rise,Sandals,122.55
51531,Puma,security feeling,Sneakers,105.92
51532,Nike,item get,Sneakers,68.85
51533,Adidas,positive concern,Boots,91.72
51534,Reebok,marriage after,Boots,59.74
51535,Puma,else site,Boots,50.98
51536,Puma,energy daughter,Sandals,63.13
51537,Reebok,officer traditional,Loafers,61.51
51538,Reebok,customer my,Sneakers,51.42
51539,Puma,scene reality,Sneakers,140.64
51540,Nike,close war,Loafers,90.76
51541,Puma,very arrive,Sneakers,87.84
51542,Vans,listen impact,Loafers,145.3
51543,Adidas,necessary small,Sneakers,80.49
51544,Vans,street production,Sandals,60.4
51545,Adidas,service send,Sneakers,77.09
51546,Nike,save again,Sneakers,109.0
51547,Reebok,kind trip,Sneakers,96.82
51548,Vans,might author,Loafers,119.1
51549,Nike,table reflect,Loafers,67.62
51550,Adidas,attack example,Boots,95.74
51551,Puma,believe have,Sneakers,97.99
51552,Vans,type newspaper,Sneakers,85.52
51553,Reebok,population arrive,Sneakers,83.91
51554,Vans,morning dream,Sandals,94.57
51555,Puma,than citizen,Sandals,145.68
51556,Puma,drive film,Loafers,131.91
51557,Vans,each produce,Sandals,84.64
51558,Reebok,gun that,Sandals,117.14
51559,Puma,eat couple,Loafers,124.0
51560,Nike,tend if,Boots,135.89
51561,Puma,wish once,Boots,101.66
51562,Adidas,send later,Sneakers,86.38
51563,Puma,star bit,Sandals,84.35
51564,Puma,summer tree,Loafers,80.39
51565,Reebok,game reality,Sandals,138.34
51566,Puma,foot training,Sandals,107.92
51567,Reebok,spend me,Boots,89.64
51568,Nike,part specific,Boots,70.12
51569,Vans,news plan,Loafers,98.28
51570,Adidas,enjoy nor,Boots,83.79
51571,Adidas,last window,Loafers,149.25
51572,Vans,about officer,Sandals,138.11
51573,Adidas,father response,Boots,59.41
51574,Reebok,yourself hot,Sneakers,57.01
51575,Adidas,mention special,Boots,122.9
51576,Nike,point along,Sandals,104.23
51577,Puma,none forget,Sandals,84.3
51578,Adidas,expert wonder,Sneakers,75.2
51579,Adidas,cut cup,Sneakers,115.95
51580,Puma,again standard,Sandals,84.52
51581,Adidas,it inside,Sandals,94.34
51582,Adidas,young feel,Boots,85.24
51583,Nike,cut those,Loafers,97.07
51584,Adidas,matter traditional,Boots,121.16
51585,Puma,south part,Sneakers,136.5
51586,Reebok,fire nation,Sneakers,93.26
51587,Puma,art daughter,Boots,127.87
51588,Puma,while its,Sandals,75.58
51589,Nike,class administration,Sandals,131.79
51590,Adidas,sign space,Sandals,145.34
51591,Adidas,whose area,Sandals,66.8
51592,Puma,in real,Sneakers,93.02
51593,Adidas,low responsibility,Loafers,110.13
51594,Nike,his unit,Boots,138.73
51595,Puma,hope fall,Sandals,82.31
51596,Vans,teacher focus,Sneakers,113.94
51597,Reebok,goal newspaper,Sneakers,63.8
51598,Adidas,single play,Sneakers,106.19
51599,Puma,miss tax,Sandals,124.22
51600,Vans,bad little,Loafers,117.51
51601,Adidas,player age,Loafers,100.44
51602,Nike,recent left,Boots,125.08
51603,Puma,maintain hour,Sandals,65.49
51604,Nike,remember short,Loafers,69.51
51605,Reebok,report gas,Sandals,122.0
51606,Reebok,evidence meeting,Sandals,130.62
51607,Reebok,future government,Loafers,96.26
51608,Vans,station debate,Sandals,144.07
51609,Adidas,situation over,Boots,58.99
51610,Nike,little alone,Sneakers,146.68
51611,Puma,affect seek,Boots,77.33
51612,Reebok,task health,Loafers,106.91
51613,Reebok,need anyone,Boots,76.51
51614,Adidas,south energy,Boots,55.88
51615,Nike,action finish,Loafers,93.18
51616,Vans,nearly hotel,Sneakers,130.91
51617,Puma,thing word,Sneakers,69.12
51618,Vans,after Mrs,Sneakers,89.02
51619,Vans,receive save,Boots,126.2
51620,Adidas,manager reduce,Sandals,101.65
51621,Adidas,even avoid,Loafers,126.95
51622,Vans,professor interesting,Sneakers,124.72
51623,Vans,find kind,Sneakers,65.05
51624,Vans,surface decade,Loafers,133.06
51625,Vans,staff growth,Loafers,78.25
51626,Vans,director activity,Loafers,66.55
51627,Vans,cause bag,Sneakers,84.71
51628,Adidas,simply interest,Sandals,88.12
51629,Adidas,line sometimes,Sneakers,80.9
51630,Nike,matter environment,Boots,62.81
51631,Nike,age white,Boots,80.54
51632,Adidas,surface while,Sandals,123.95
51633,Puma,dark bring,Loafers,95.21
51634,Vans,street court,Sneakers,71.87
51635,Nike,building gun,Boots,123.98
51636,Puma,yard choice,Sneakers,69.42
51637,Nike,address build,Sneakers,144.13
51638,Nike,view according,Loafers,145.66
51639,Nike,drive get,Loafers,85.03
51640,Vans,discussion western,Sneakers,85.81
51641,Adidas,official cultural,Sneakers,90.3
51642,Vans,case pick,Boots,140.16
51643,Nike,painting none,Boots,142.29
51644,Nike,small wish,Sandals,142.52
51645,Puma,cause audience,Boots,108.14
51646,Puma,production officer,Sneakers,100.54
51647,Nike,serious world,Boots,112.01
51648,Adidas,message forward,Sandals,111.98
51649,Adidas,yourself how,Boots,87.06
51650,Adidas,how organization,Boots,76.53
51651,Puma,argue money,Loafers,106.01
51652,Vans,guess coach,Sandals,101.93
51653,Puma,other reflect,Boots,145.69
51654,Vans,play mean,Loafers,107.18
51655,Reebok,center anything,Loafers,67.5
51656,Adidas,smile draw,Boots,140.36
51657,Nike,interesting book,Boots,142.22
51658,Adidas,wonder new,Sandals,58.77
51659,Adidas,technology a,Boots,79.55
51660,Adidas,yes course,Sandals,55.35
51661,Nike,score together,Loafers,146.31
51662,Adidas,it arrive,Sneakers,113.26
51663,Vans,box own,Sandals,80.01
51664,Reebok,add such,Sneakers,133.66
51665,Nike,themselves just,Boots,98.34
51666,Reebok,with college,Loafers,130.12
51667,Nike,government serve,Sneakers,131.09
51668,Adidas,really public,Sandals,122.55
51669,Puma,grow series,Sandals,99.24
51670,Adidas,establish investment,Sandals,79.28
51671,Vans,full technology,Loafers,141.78
51672,Puma,call pay,Boots,119.65
51673,Vans,project up,Loafers,124.99
51674,Nike,night somebody,Sneakers,113.51
51675,Nike,focus score,Loafers,112.6
51676,Reebok,recent safe,Sandals,149.48
51677,Nike,fear article,Sandals,63.61
51678,Reebok,play plan,Sneakers,52.62
51679,Adidas,Mrs agent,Loafers,115.57
51680,Adidas,care note,Loafers,94.91
51681,Reebok,third fear,Loafers,138.14
51682,Adidas,produce left,Sandals,128.43
51683,Puma,determine almost,Sneakers,87.57
51684,Adidas,others trade,Boots,100.71
51685,Nike,eight great,Loafers,118.85
51686,Adidas,trial break,Sandals,66.69
51687,Vans,while participant,Sneakers,130.69
51688,Vans,ever mention,Sandals,136.79
51689,Puma,risk admit,Sandals,72.12
51690,Puma,election ok,Sneakers,144.23
51691,Nike,reveal interest,Sneakers,96.9
51692,Vans,serve against,Sandals,134.41
51693,Nike,senior ahead,Loafers,125.6
51694,Adidas,they information,Loafers,65.97
51695,Nike,road debate,Sandals,87.68
51696,Puma,physical author,Boots,79.31
51697,Nike,major boy,Sneakers,103.92
51698,Puma,anyone short,Loafers,107.59
51699,Nike,civil hotel,Sneakers,67.72
51700,Puma,much require,Sandals,124.11
51701,Puma,fill dinner,Sneakers,136.66
51702,Reebok,control camera,Sandals,70.11
51703,Vans,manage red,Sandals,84.25
51704,Nike,education country,Sneakers,52.0
51705,Reebok,think stop,Boots,63.98
51706,Adidas,treatment significant,Sandals,140.76
51707,Puma,woman these,Boots,103.9
51708,Vans,stock art,Loafers,103.12
51709,Vans,capital wind,Boots,80.7
51710,Puma,add behavior,Sandals,89.76
51711,Vans,reflect fish,Loafers,91.7
51712,Reebok,large eat,Sandals,59.19
51713,Reebok,develop month,Loafers,132.88
51714,Vans,onto economy,Boots,113.59
51715,Adidas,push light,Sneakers,51.33
51716,Puma,phone beautiful,Sandals,87.41
51717,Adidas,factor agree,Sneakers,96.82
51718,Nike,international describe,Boots,52.53
51719,Adidas,huge bar,Sandals,59.53
51720,Adidas,interest seek,Loafers,69.81
51721,Vans,late blood,Sneakers,87.8
51722,Puma,compare hear,Loafers,127.76
51723,Reebok,the international,Boots,143.32
51724,Puma,can science,Boots,56.42
51725,Adidas,home those,Boots,143.84
51726,Nike,power close,Sandals,138.91
51727,Nike,throw threat,Boots,125.71
51728,Reebok,major lose,Sneakers,56.35
51729,Puma,establish top,Sneakers,140.75
51730,Reebok,wait deal,Boots,71.97
51731,Nike,then bring,Sneakers,58.77
51732,Vans,prepare perform,Sandals,91.81
51733,Reebok,different throughout,Boots,121.1
51734,Adidas,decision experience,Sneakers,130.51
51735,Vans,lead accept,Sneakers,113.24
51736,Vans,suggest in,Sneakers,76.95
51737,Nike,these approach,Sandals,140.51
51738,Nike,physical might,Sandals,104.32
51739,Nike,rate goal,Boots,102.24
51740,Nike,too heart,Sandals,67.31
51741,Nike,store line,Boots,114.53
51742,Reebok,most forward,Sneakers,111.24
51743,Nike,include phone,Sneakers,140.81
51744,Reebok,save participant,Loafers,149.02
51745,Vans,there price,Sandals,106.52
51746,Reebok,particular response,Sandals,54.3
51747,Puma,turn practice,Sandals,128.7
51748,Puma,itself mention,Loafers,125.75
51749,Puma,style talk,Loafers,67.5
51750,Adidas,property grow,Loafers,93.27
51751,Reebok,many indicate,Sandals,123.82
51752,Adidas,goal high,Sandals,103.64
51753,Puma,effect marriage,Loafers,80.58
51754,Nike,industry nice,Sneakers,105.92
51755,Reebok,manage onto,Sandals,55.24
51756,Nike,police apply,Sneakers,85.39
51757,Adidas,sound mission,Loafers,88.0
51758,Puma,carry test,Loafers,70.79
51759,Puma,box able,Sneakers,53.64
51760,Adidas,eye hope,Boots,91.17
51761,Vans,ability kind,Sandals,134.19
51762,Reebok,analysis responsibility,Sneakers,85.26
51763,Reebok,voice difference,Sandals,131.25
51764,Reebok,American other,Sandals,109.17
51765,Nike,be family,Boots,114.28
51766,Nike,special fast,Loafers,137.77
51767,Puma,weight happy,Loafers,86.23
51768,Adidas,special system,Boots,117.43
51769,Puma,couple difference,Loafers,136.55
51770,Vans,contain including,Sandals,118.76
51771,Vans,water control,Sneakers,88.92
51772,Adidas,long beautiful,Boots,140.73
51773,Vans,weight money,Loafers,107.75
51774,Puma,hold probably,Loafers,117.8
51775,Vans,century success,Sneakers,94.82
51776,Nike,information but,Sandals,51.59
51777,Reebok,find should,Sandals,80.13
51778,Vans,individual argue,Loafers,97.25
51779,Nike,adult speech,Loafers,115.16
51780,Puma,discussion carry,Sneakers,73.93
51781,Adidas,surface candidate,Loafers,92.55
51782,Reebok,each everything,Loafers,126.61
51783,Reebok,chance ball,Loafers,97.37
51784,Puma,hit identify,Sneakers,87.25
51785,Puma,fall course,Sneakers,95.09
51786,Puma,subject high,Sandals,57.95
51787,Vans,offer technology,Sneakers,127.64
51788,Nike,market foot,Loafers,144.92
51789,Nike,experience answer,Loafers,116.47
51790,Adidas,reduce may,Boots,68.77
51791,Adidas,president American,Boots,109.14
51792,Reebok,however mouth,Boots,111.98
51793,Reebok,the any,Loafers,74.58
51794,Adidas,lot security,Sneakers,133.22
51795,Nike,practice include,Loafers,146.84
51796,Reebok,out street,Boots,100.59
51797,Adidas,cultural interest,Loafers,75.67
51798,Nike,close here,Sneakers,98.08
51799,Nike,cold TV,Sandals,103.41
51800,Vans,guess structure,Boots,75.45
51801,Puma,question power,Boots,66.69
51802,Puma,write person,Sandals,132.44
51803,Nike,argue prevent,Sneakers,116.32
51804,Vans,late free,Loafers,85.53
51805,Adidas,loss attention,Boots,79.2
51806,Puma,read task,Loafers,55.6
51807,Nike,buy wish,Loafers,62.33
51808,Vans,month focus,Loafers,112.21
51809,Puma,page field,Sandals,117.85
51810,Vans,ever few,Sneakers,147.58
51811,Reebok,letter itself,Loafers,74.03
51812,Nike,hot lay,Sneakers,106.33
51813,Nike,consider all,Sandals,64.41
51814,Nike,instead radio,Sandals,128.18
51815,Reebok,commercial may,Loafers,73.46
51816,Vans,class yes,Boots,72.47
51817,Puma,any hospital,Sandals,119.25
51818,Puma,surface condition,Boots,80.1
51819,Adidas,statement weight,Loafers,101.9
51820,Nike,market around,Loafers,69.68
51821,Reebok,each away,Loafers,113.48
51822,Reebok,hour fine,Sandals,67.96
51823,Reebok,should old,Sneakers,107.91
51824,Vans,clearly upon,Loafers,108.05
51825,Nike,hundred affect,Boots,60.71
51826,Nike,theory coach,Sneakers,107.09
51827,Nike,their movie,Boots,68.34
51828,Vans,market become,Sneakers,140.05
51829,Puma,me hear,Sandals,81.21
51830,Vans,than person,Sneakers,89.99
51831,Adidas,type audience,Sandals,86.59
51832,Puma,movie usually,Sandals,111.07
51833,Puma,event staff,Boots,149.12
51834,Nike,series development,Boots,119.85
51835,Puma,employee type,Loafers,135.23
51836,Vans,none increase,Sandals,123.7
51837,Puma,but throughout,Sneakers,83.6
51838,Reebok,heart black,Sneakers,67.82
51839,Nike,people explain,Sneakers,132.88
51840,Vans,soon rich,Sneakers,86.78
51841,Puma,in plant,Sneakers,85.93
51842,Puma,car season,Boots,132.65
51843,Nike,page feel,Sneakers,58.03
51844,Vans,authority take,Sneakers,83.31
51845,Puma,PM almost,Sneakers,137.45
51846,Vans,table son,Sneakers,78.8
51847,Vans,law available,Sandals,88.18
51848,Reebok,approach hand,Loafers,140.61
51849,Nike,identify other,Loafers,147.72
51850,Nike,draw author,Sneakers,134.82
51851,Adidas,entire group,Sandals,63.15
51852,Reebok,century drop,Sandals,113.46
51853,Vans,approach president,Sneakers,104.2
51854,Adidas,soldier case,Sandals,73.32
51855,Adidas,during concern,Sandals,76.43
51856,Puma,activity kitchen,Boots,57.89
51857,Vans,key become,Sneakers,62.8
51858,Adidas,seat tend,Loafers,88.21
51859,Vans,us sell,Sneakers,67.66
51860,Adidas,point environmental,Sneakers,56.12
51861,Vans,enough seven,Loafers,81.15
51862,Reebok,market candidate,Boots,67.99
51863,Reebok,economic same,Loafers,139.92
51864,Nike,data ok,Sandals,137.04
51865,Vans,already discuss,Loafers,83.44
51866,Nike,unit public,Boots,65.79
51867,Adidas,four east,Sneakers,133.42
51868,Nike,night range,Sneakers,88.13
51869,Puma,value and,Sneakers,78.96
51870,Adidas,instead theory,Loafers,80.44
51871,Reebok,certain others,Sandals,120.67
51872,Puma,realize feeling,Sneakers,99.98
51873,Vans,seat speak,Sandals,129.52
51874,Adidas,partner coach,Sandals,102.04
51875,Reebok,start that,Sandals,69.54
51876,Vans,area near,Sandals,82.09
51877,Nike,science purpose,Sneakers,81.78
51878,Adidas,buy religious,Loafers,133.34
51879,Vans,agreement put,Boots,85.89
51880,Reebok,thousand church,Sneakers,71.07
51881,Adidas,city poor,Sneakers,81.92
51882,Puma,market bad,Sneakers,52.74
51883,Adidas,space doctor,Sandals,84.2
51884,Vans,as camera,Sandals,82.4
51885,Reebok,dog eight,Sandals,71.39
51886,Vans,training college,Sneakers,84.38
51887,Nike,majority president,Loafers,115.1
51888,Puma,easy reality,Sneakers,80.75
51889,Reebok,boy cultural,Sandals,133.78
51890,Adidas,simply need,Loafers,74.47
51891,Reebok,arm suddenly,Boots,145.66
51892,Adidas,decision nation,Boots,133.76
51893,Puma,pretty bar,Loafers,56.89
51894,Vans,continue account,Sneakers,71.32
51895,Nike,ten one,Boots,94.43
51896,Vans,generation blood,Sneakers,88.52
51897,Vans,just administration,Loafers,109.96
51898,Adidas,finally pressure,Loafers,87.81
51899,Adidas,personal so,Sneakers,126.85
51900,Puma,though address,Loafers,136.93
51901,Vans,body win,Loafers,145.7
51902,Adidas,bill hour,Boots,87.89
51903,Nike,inside add,Sandals,140.36
51904,Reebok,poor middle,Loafers,142.61
51905,Vans,we there,Sneakers,121.43
51906,Adidas,various drop,Loafers,78.38
51907,Puma,contain alone,Boots,82.11
51908,Reebok,mention drop,Sneakers,87.6
51909,Puma,order yes,Sneakers,70.7
51910,Reebok,add hair,Sneakers,79.0
51911,Reebok,key large,Sandals,145.49
51912,Nike,family approach,Sneakers,63.75
51913,Reebok,shake professional,Sneakers,123.25
51914,Vans,hour choice,Sandals,140.83
51915,Adidas,health shoulder,Sneakers,79.57
51916,Puma,least of,Boots,138.16
51917,Reebok,government plant,Sandals,90.06
51918,Puma,world leg,Boots,59.82
51919,Puma,century success,Sneakers,147.58
51920,Adidas,technology car,Sandals,107.99
51921,Vans,church pay,Sandals,60.76
51922,Puma,one remember,Loafers,101.22
51923,Adidas,direction over,Sneakers,85.82
51924,Reebok,send way,Sneakers,103.1
51925,Adidas,partner cell,Boots,146.76
51926,Vans,to certain,Boots,115.54
51927,Puma,young artist,Sneakers,109.95
51928,Nike,produce great,Loafers,108.6
51929,Puma,offer arrive,Boots,135.6
51930,Nike,price process,Boots,70.77
51931,Nike,face ok,Sneakers,101.73
51932,Vans,about others,Sneakers,54.39
51933,Reebok,leader scientist,Boots,107.31
51934,Puma,real election,Loafers,115.34
51935,Vans,represent all,Sneakers,102.57
51936,Nike,city keep,Loafers,147.39
51937,Puma,available kitchen,Loafers,109.8
51938,Adidas,source player,Sneakers,72.58
51939,Puma,word drive,Sneakers,76.56
51940,Puma,beat hope,Boots,69.58
51941,Vans,enjoy structure,Sandals,73.74
51942,Puma,write but,Sneakers,116.76
51943,Vans,cold close,Loafers,99.3
51944,Puma,lose section,Sneakers,97.2
51945,Vans,effect material,Sandals,78.58
51946,Puma,event expert,Loafers,89.01
51947,Puma,too soldier,Sandals,88.3
51948,Nike,agent challenge,Sneakers,129.8
51949,Puma,send medical,Sandals,142.02
51950,Nike,decision figure,Boots,93.93
51951,Vans,east within,Loafers,75.85
51952,Vans,talk despite,Sandals,88.67
51953,Reebok,finish possible,Sandals,114.35
51954,Puma,general pass,Sandals,135.45
51955,Vans,home attention,Boots,58.98
51956,Nike,throw treat,Loafers,60.01
51957,Adidas,themselves main,Boots,140.52
51958,Adidas,world suffer,Loafers,86.4
51959,Reebok,well else,Boots,86.9
51960,Puma,house type,Sneakers,114.99
